path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C65_ATOM_TRACE_INSTRUMENTATION_PLAN.md,218,466628f115ccdba2971b8887f79466232f3b19ab19715af9b809ce46fb2e40fe,report,
oaci/reports/C65_CHECKPOINT_COMPATIBILITY_REPORT.md,289,a413376617928691f35c918255329c4254898ee3da718a0b012333342c6e94a5,report,
oaci/reports/C65_CHECKPOINT_STORAGE_PROVENANCE.md,385,f18050967da7b958107df0c90863bbd5b4ac884407dfa020dffff7ad69afb5c6,report,
oaci/reports/C65_CONDITIONAL_CS_FEASIBILITY_REPORT.md,192,ef00cde7cc901f4902e79e038ee8bda5301740b359c2dcda377d131663458988,report,
oaci/reports/C65_FROZEN_CHECKPOINT_RECOVERY_TRIAL_CACHE_GATE.json,4099,1fad9b07df680feb27a04f1fa78c1c3f75872c24da14365aa0f71015ff087db9,summary_json,
oaci/reports/C65_FROZEN_CHECKPOINT_RECOVERY_TRIAL_CACHE_GATE.md,3941,3e8794be721aec478a1000bed557da209c4c3b2eedaca826ee802ce431b1afa2,report,
oaci/reports/C65_RED_TEAM_VERIFICATION.md,1817,53777083dd94e13050b4df650e734da1180a263b829a7c54d8ffac9b7d126166,report,
oaci/reports/C65_REPLICATION_PROTOCOL_OPTIONS.md,215,a7307712bbc8f98b3f8c58253ff4ca2f97523b5a7075abefd8c8bb5c5c935c6a,report,
oaci/reports/C65_SPLIT_LABEL_PROTOCOL.md,239,d26b6cb415c82bd02756b919c56ec55a5c097712435bfdcd917117a747992cc8,report,
oaci/reports/C65_TRIAL_CACHE_LARGE_PAYLOAD_POLICY.md,220,f6d782986f7f46c1f1fd15b1807e81d7b98d650c72dc382955e1d64a49fc8c7d,report,
oaci/reports/C65_TRIAL_CACHE_SCHEMA.md,179,ea9de11358dd7d28404d79de3836c78d5b2aff988fe7cf41b9d473305d481412,report,
oaci/reports/c65_tables/atom_trace_requires_forward_or_training.csv,259,6d2ebbbae691f1bf8d87da79072d0eca32798a36be9bf3ddfcdf7f0ae8d63cbe,table,4
oaci/reports/c65_tables/atom_trace_schema.json,166,ec64cf0cbc839fe22c5b0500e59ed3d8d6426dc08a665b102b7bc355921f94d6,summary_json,
oaci/reports/c65_tables/c65_gate_decision.json,871,d85457dd14f76a28ceaf10168d64020bab218b2bbe410b13851d88e20c9a394e,summary_json,
oaci/reports/c65_tables/campaign_cost_risk_matrix.csv,374,dfcb9e9ab4067a5c8d225994540f04f195a7771684aff1d80aad8d224ee50c75,table,4
oaci/reports/c65_tables/checkpoint_abi_validation.csv,679,0c7ab48bbb4068cbea28d044a56ed8b05e6838b08d54ed493b00bb62ad6fca12,table,5
oaci/reports/c65_tables/checkpoint_candidate_manifest.csv,2818,0b9f51d7d4dfeb0f71799aaf56e037d3aef7cc4e26be718c31a47ceb3f42100c,table,10
oaci/reports/c65_tables/checkpoint_missing_manifest.csv,751,410eabed83bd009ae7dd7d9474840257a46a6379e11dc5657cb67d31fe1807c3,table,6
oaci/reports/c65_tables/checkpoint_state_dict_key_summary.csv,372,7e29b0dca1405f914e1291c29739c2c96be1a593a5ff07296f5ea047f5727a24,table,3
oaci/reports/c65_tables/conditional_cs_variable_map.csv,945,c2922be21ac0629d88c3507f3cc98efbd09b7d2366c5d313ff59a1f5677c1624,table,5
oaci/reports/c65_tables/dataset_split_contract.csv,482,016b7edd2bb51b3e42e401de3b8748d68f79daeb351ee2298b63bc461057fff4,table,7
oaci/reports/c65_tables/forbidden_claim_scan.csv,588,64f7ac8956553a662729cc98a45a07ed079b5c29cdc4eee70d1514a391a030c9,table,16
oaci/reports/c65_tables/frozen_universe_checkpoint_map.csv,3003725,7e6cf8740e3023c642fdc4e854d549c4e48ef1c48f8fffb0b1b2e786f707b99f,table,3804
oaci/reports/c65_tables/instrumentation_value_of_information.csv,974,3bb51c15ce886bffac807cd256becd0e0c1c4141d18e244660afa37197e05d2d,table,6
oaci/reports/c65_tables/mapping_completeness_summary.csv,540,72824f2c48b98d50896905cefcaaeb04dac07503eb6a4f011f485f6b228ac1e6,table,7
oaci/reports/c65_tables/mock_conditional_cs_interface_test.csv,335,50a80c673c6cd032ca4a1d580aa27b4c7dda9f13a8fa1fba2f69f4a0c9783980,table,3
oaci/reports/c65_tables/mock_trial_cache_writer_test.csv,344,df9d84ba720df5cac6e7a93d660ee4ffd6296a7dfb322cd79937e9e8bd8f55c3,table,3
oaci/reports/c65_tables/preprocess_contract_manifest.csv,803,e6e1df3b90302a1172510140e8a231c3f6d2828cd69e188db2579de6b5c6cd1b,table,10
oaci/reports/c65_tables/red_team_failure_ledger.csv,1270,5ce82dbd5235af75b5054929a787e59c7f31f3b1452490d7c6e96fb0da5ebb23,table,16
oaci/reports/c65_tables/reserved_holdout_policy.csv,341,6f1fb2e5f2beb880d9cced0341ddb24d3f7fa746c1ed68a62d2b606faa120393,table,4
oaci/reports/c65_tables/same_label_oracle_guard.csv,379,4cc532456e90160ee2c3e7c053c429ba8c7825a44675a4e1accdaf5da56619c0,table,4
oaci/reports/c65_tables/schema_validation_summary.csv,1005,90157e5b90b70e0b13526def232d2c5a87338872dd466b76229d89e9e1d5e6a3,table,25
oaci/reports/c65_tables/search_scope_manifest.csv,507,34ab7ee1ab8f987be3ce09b52fc84d8031c4d89411a8fc487b0c288a68263f0d,table,6
oaci/reports/c65_tables/split_label_budget_grid.csv,332,06afb2951cfb6e2f03d0a8f79fb7abe3c2e96f4b6c7deb43bd8d94a0095db7f9,table,4
oaci/reports/c65_tables/synthetic_rank_gauge_cache_fixture.csv,216,72428189ec1e0e744297f68511edaf979d07854bd9877106160014082f593965,table,3
oaci/reports/c65_tables/test_command_manifest.csv,1228,a562c129dee29981b86e368c5faa9f8a1b14486ce5cf19384abd65d13858aeec,table,4
oaci/reports/c65_tables/trial_cache_minimal_fields.csv,1310,f577c63b8dee1ff208c68a8516125032ad89eb24c54933595af9ee8934990976,table,26
oaci/reports/c65_tables/trial_cache_schema.json,6171,be521188af5a94cd5fcda802020b069813daa8290587aab96038c122cc97996e,summary_json,
oaci/reports/c65_tables/unmapped_checkpoint_rows.csv,502,49c09bac8416d4132664c2f0025e84df84db3615edf5d517ad1c4d7f95d090e6,table,5
