path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C70_RED_TEAM_VERIFICATION.md,1369,722163567f78182b15bd8090b48f23ae2a6ebc34df2153eb170099d728149301,report,
oaci/reports/C70_SPLIT_LABEL_INFORMATION_BUDGET.json,3211,21718f214bbf4edc9feabcee59c23eda3e8f71ac52ffafcdfc669f0e8ff231e2,summary_json,
oaci/reports/C70_SPLIT_LABEL_INFORMATION_BUDGET.md,2919,8be6c471e95134b918ea00370cddce126b0d745d830e7cb70ebb8b47197b5a39,report,
oaci/reports/c70_tables/C71_T3_CONFIRMATORY_PROTOCOL.json,1396,9075e13d86192c48677b167457b765854db4f7d77781474753212b62d480e611,protocol,
oaci/reports/c70_tables/C71_T3_CONFIRMATORY_PROTOCOL.sha256,65,12f0f8dae13d4ac89b2a4d16c06d495ab81f598830eb6d568cf474b3d4f31261,protocol,
oaci/reports/c70_tables/actionability_budget_curve.csv,658,e36a7743108b6509b9b7a29a35562d1aff998a59a455ea20289b6e5cc5819209,table,12
oaci/reports/c70_tables/blocked_permutation_summary.csv,252,b316630b61a48fd3d54f1b76a9d8d986dc926a51a3ea249be090055ee409b46b,table,1
oaci/reports/c70_tables/c69_permutation_resolution_audit.csv,284,b98ff1d8ae59cd62ec7615a992909087d8970ccc30c21b8a325ba19786a10831,table,2
oaci/reports/c70_tables/c69_sampling_blindness_audit.csv,489,0e9da4a9115283d6d831d1dba3134ddafb14619985ad471a38ab02072065e397,table,3
oaci/reports/c70_tables/c69_source_feature_availability.csv,483,4a368de9a7937f6be98c583fb121a3b5374f05fa19df3e84d77fa5d3055422a2,table,5
oaci/reports/c70_tables/c69_split_contract_audit.csv,852,5458aeedecac873650165935e77a0dd5f3d163485b861230c9ba6c6dbd6c0a93,table,9
oaci/reports/c70_tables/c69_t1_t2_overlap.csv,268,b2372a4e6305c9dab82c207e6830b0b4dc0209ec7da1ced0d0e1d2cf95390b26,table,2
oaci/reports/c70_tables/c69_unit_dependency_graph.csv,17258,acc179d663857c2563aef0cb1473d6c5b30add0c1cdfded0772dd172409b5a07,table,216
oaci/reports/c70_tables/cluster_bootstrap_summary.csv,2528,e09a974ef9c5c4d8c8604cb2a54d10390082ab3cac942a1b0908bb4c11be4f83,table,48
oaci/reports/c70_tables/conditional_cs_block_summary.csv,423,0a636cc7cdf795e6298219af7b832f4cc0f02f55196f80f825ce1f850a1888e1,table,1
oaci/reports/c70_tables/failure_reason_ledger.csv,753,c1fbe42bb1d0be51c030a3bf30beb49f7ca94e79b9cfdbca983f09533cddeb97,table,8
oaci/reports/c70_tables/feature_availability_ledger.csv,483,4a368de9a7937f6be98c583fb121a3b5374f05fa19df3e84d77fa5d3055422a2,table,5
oaci/reports/c70_tables/finite_population_budget_bound.csv,961,0bb3cb5e6ea48d83eea8613eef2937f93c3e7b8ced6a792c6f4d3df27e494b8d,table,12
oaci/reports/c70_tables/forbidden_claim_scan.csv,694,eabc9e9b4bbb2cb03b693b35cce3fd7f52cf3c9603771b8514ee91d66837aac6,table,15
oaci/reports/c70_tables/label_budget_curve.csv,1740,7a383fcb9fa561e3c3032a18d90c0ecbfff22f9b74b08aee314aae35cdd495cb,table,12
oaci/reports/c70_tables/label_budget_gauge_recovery_curve.csv,516,e0d0699f82c05b810a5bfa009259c3833edff3ebd0d0e22eb7f049af37153590,table,12
oaci/reports/c70_tables/paired_candidate_sample_complexity.csv,590,368ce716edbff682e087debe6975f204ea46e649d16c40fac5e71f6549309311,table,4
oaci/reports/c70_tables/per_target_label_budget_curve.csv,2226308,4db83ae4f61fb150ba22b20143f96247c0ed34fb845ad885a5908df9b19c5a66,table,25353
oaci/reports/c70_tables/rank_vs_gauge_budget_decomposition.csv,500,1fa74f3d23018fbc96aad366cfaae870b7cc024373394f5394c8b3bf186549fd,table,12
oaci/reports/c70_tables/red_team_failure_ledger.csv,1220,bfaf42628589c1f5c63ad105f177c5007fd5f12260d01229542ce228b91576d8,table,14
oaci/reports/c70_tables/schema_validation_summary.csv,881,bb218aee71720b4526271cd4cb0daa3b6d71a632fb2d11020f0d32c3a4684f4c,table,22
oaci/reports/c70_tables/test_command_manifest.csv,569,5da2dc2a1d7479614d7cc43440cbb855f0d0a4a5f056c4cc4160524b9c6809a6,table,4
