path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C64_ATOM_IDENTITY_GATE_PROTOCOL.md,324,69f99e96f22cbcb67b8b08bc0731d207fe0b0d70a42f976eecfce603c1da649c,report,
oaci/reports/C64_NEW_TRAINING_MINIMAL_PROTOCOL.md,214,a84be493c9b67fa8f09c257bb75e9a856c3013d8986bbd1e24afc06c45680bbd,report,
oaci/reports/C64_RED_TEAM_VERIFICATION.md,1074,73ffff718e776aeb287b8709102c4e35a97cd18cffe4c44c48ff2be180f50e46,report,
oaci/reports/C64_RESERVED_HOLDOUT_POLICY.md,158,e8ee5d770ef4d73e29a38023e5ba55de11462bcc9304a9085ad8f9bbc65072bc,report,
oaci/reports/C64_SPLIT_LABEL_PROTOCOL.md,290,73eb2db399856ecb7cb080cd1333db2e939e951322628ac53934f4ba301a2586,report,
oaci/reports/C64_TRIAL_LEVEL_INSTRUMENTATION_READINESS.json,3983,36ce3290ffade0b32136a108c20ff595f20b515107864c00341fe7c86c776167,summary_json,
oaci/reports/C64_TRIAL_LEVEL_INSTRUMENTATION_READINESS.md,2256,5976e124339027c76ab962a8a16ba59c62fd8977e080f65d0b399b4b2ad83a07,report,
oaci/reports/c64_tables/atom_trace_claim_boundary.csv,368,e645d4f69f37fed9ef79eee25485e0570c12e66e6c943c3b75cfcf33f6b3983b,table,4
oaci/reports/c64_tables/atom_trace_schema.json,145,62cd2a9eb874bb7a55d0bd0d152cab746563938b9f5b08fcb064f823413d2202,summary_json,
oaci/reports/c64_tables/availability_tag_definitions.csv,647,aece4a1653ad511cd0df6f44f90026c037bf4344472b90db744dc01f5cebeb6a,table,7
oaci/reports/c64_tables/c64_gate_decision.json,735,ba6aeafb8e456a122c9ee2fdd26c569e81727c7fb521ee171fa4ffeb127b4017,summary_json,
oaci/reports/c64_tables/checkpoint_inventory_summary.csv,477,5e89618fe7893833bd6541090d3d6db8ca7b7168282ebaedc8108c21e9eb92f5,table,7
oaci/reports/c64_tables/conditional_cs_feasibility_matrix.csv,723,aa13c64f2d89d9b56f144ee042ba9279f2edbc97edf22f1cc86877ac938c0f8a,table,5
oaci/reports/c64_tables/forbidden_claim_scan.csv,833,7ab55836f98c6bc72461ba86bef2f2451e9a0545921fd1ebc76c01a77cd98b55,table,21
oaci/reports/c64_tables/frozen_path_closure_ledger.csv,883,68a0cd96a23816dd55e76bcfc9dd1703084badf6f5a1763f53a850672bce7961,table,6
oaci/reports/c64_tables/frozen_path_saturation_decision.csv,426,a257e5e0a991a30dd49698b82a39d994a951b79851d3995aa2f1091d87e7bf62,table,3
oaci/reports/c64_tables/full_cs_supported_flag.json,105,f9ba8c00eaedf77c126b2d10f335132b60f82f5ccb8abb1be0803caf7c329550,summary_json,
oaci/reports/c64_tables/hankel_variable_mapping.csv,520,bc0e7d45318cdc9dc201a4796bb894460f1fe246785fdfaf5416a036c01e4b34,table,5
oaci/reports/c64_tables/instrumentation_power_simulation.csv,358,c89a7c7a329addc60ab52a7d978b3e051069eba2cd7e932a8caa47e52ef520dd,table,5
oaci/reports/c64_tables/minimum_sample_requirements.csv,433,590cd6f9f83a8a1471f99991907327195c7a5af2de13e7ece2a0c6f3a50e78af,table,5
oaci/reports/c64_tables/red_team_failure_ledger.csv,937,b8901444be2c6df3abeb928a97a20dc7c1e3dc731868092bd11e141799205080,table,12
oaci/reports/c64_tables/reinference_only_feasibility.csv,550,35a967eef02c6b7944e87a852dea907a64e55ed418372934a30867ae490e33c9,table,6
oaci/reports/c64_tables/reinference_resource_estimate.csv,460,c184328c525545a9c4c73a20eb0c33c3f7b95f3d049479e1ad0059a50e2d43d3,table,5
oaci/reports/c64_tables/reinference_risk_ledger.csv,469,64faa65f364ef7f62357a110a9212d7f86623a1ec0bc420daf5fa305c94fae2c,table,5
oaci/reports/c64_tables/remaining_summary_escape_hatches.csv,611,61d363d60c83c6d6d7805a1ddc402db546cf8c1261c93a91e52a089680dc57f5,table,6
oaci/reports/c64_tables/replication_pass_fail_criteria.csv,429,142e058984000cd75944f99649c4003bc8950055d191756c8f3ad612106d6b67,table,5
oaci/reports/c64_tables/replication_protocol_options.csv,444,f535db0029c00ee9a4445a1b9ee138b63ba54aba25dbd16468441a38a3875225,table,4
oaci/reports/c64_tables/sample_level_missing_data_ledger.csv,556,abab7b2ca7989ab0bcb8364c1e895d74dff76a4cfe9ca3abecebce76e3c3ad8c,table,6
oaci/reports/c64_tables/schema_validation_summary.csv,1059,b55c49a663b2749e2127550db5d31e1be718e0fbc4f05fcb0e27152cf2ffe796,table,26
oaci/reports/c64_tables/split_label_forbidden_claims.csv,412,9342df3010ee98e5c808bd3cb65c8fab5f06d5a20489af84ead9a42e96dca777,table,4
oaci/reports/c64_tables/split_label_power_requirements.csv,307,3d2d458c19ff1782629670e358e108e9f8789a6752d2e24fc2518efed284c3b8,table,4
oaci/reports/c64_tables/test_command_manifest.csv,1088,67915066b4ab5dc470909c9bff65fbfaa1eaa6fa08133728d219841def19b9a2,table,4
oaci/reports/c64_tables/training_necessity_decision.csv,522,138492fdd3793522eb5a39d25323172e527736e8c54e6742a78827097f4d26ba,table,6
oaci/reports/c64_tables/training_vs_reinference_tradeoff.csv,304,35d66cee1651dd7d75b8ee94ce86d32fdd0df6c26910353c7ae3d355d7c7b852,table,4
oaci/reports/c64_tables/trial_level_cache_minimal_columns.csv,1246,a96a01f413d3a66c1df625b92569eddafe43eacb82e3912bef03f248df2d8c4b,table,26
oaci/reports/c64_tables/trial_level_cache_schema.json,7493,40638d07638a96869ebb0a468fef992a8b583de87e0b412e98bbca4f6c4c60b0,summary_json,
oaci/reports/c64_tables/value_of_information_summary.csv,365,7ab13ec1d7b21412710074d4d39bda56b7b7dabdfcc33df659c72ddc9fa17c55,table,4
