path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C58_FORMAL_LOWER_BOUND_ATTEMPT.json,3633,4d0c0b56a4aa63e0c9edf16ce1d64e3559293df504a229d71bdc928cbeaf9a93,summary_json,
oaci/reports/C58_FORMAL_LOWER_BOUND_ATTEMPT.md,2113,3c4ef6cb20187b83c9134a3ea64f21f8fbae59dca493a4a301793a8d5232a315,report,
oaci/reports/C58_REAL_EEG_TRAINING_GATE.md,697,63ea81edf8f01d9fab85a10de999d6f4cad80a9ee02d37d268a5a25160650ded,report,
oaci/reports/C58_RED_TEAM_VERIFICATION.md,1314,60c56181bc7287eb0ba00d5442f53ced3a87dda51d9d114411f776c38d48bb93,report,
oaci/reports/c58_formal_lower_bound/formal_problem_spec.md,776,4eb34f6a5bbc3e8c8d91d16bc5d3fde60fadde5455d8e83164b6b13a18df9374,report,
oaci/reports/c58_formal_lower_bound/rank_gauge_synthetic_model_spec.md,685,280dbf292cc20b662a85b195d02d5d61174780bf25d90bb8f3dcb098dc5fb951,report,
oaci/reports/c58_formal_lower_bound/synthetic_lower_bound_derivation.md,782,4cd4e0015efa2c6d621dc2f8f00c372a1da5ada7b75e8045e27c4fe33121408b,report,
oaci/reports/c58_tables/adversarial_source_rule_ledger.csv,471,51496ac2001dae213bd8384173643c8a84b5f64d6d4295d73ac96ec61e00dc6d,table,8
oaci/reports/c58_tables/artifact_sufficiency_for_lower_bounds.csv,950,9da153de4b616dd35d7926cb990db05c5bdcd3d9fdf772bbfae19f6a43e3d4c8,table,10
oaci/reports/c58_tables/assumption_gap_ledger.csv,1014,e7fe9c9b4809e3371691702128d82a549ca2bb228559f0b1bda9ad9ea065d921,table,6
oaci/reports/c58_tables/cellwise_bayes_error_ledger.csv,1301,e0ce4a8a65aa3370a445c83ef069e8e34b245c0b66250448f79dca3845df1f18,table,8
oaci/reports/c58_tables/conditional_entropy_or_ambiguity_summary.csv,596,20ee9825dd2e8ac20c01488cf44b0f46438a5426203050f725dae213eca9dd43,table,5
oaci/reports/c58_tables/conditional_sufficiency_summary.csv,462,c84478bff1f255dccdc38c50254f31cc95c10a85307cb7c32d95ae1dde146bbe,table,5
oaci/reports/c58_tables/empirical_to_synthetic_parameter_map.csv,625,b4e71b190c121247b3bc2b74cdcc17a0b09965ae65db3c6f205355418e1aa0af,table,6
oaci/reports/c58_tables/failed_and_successful_escape_hatches.csv,357,e42d1e2a29e99eae8ab0b3bccf019cb4ec3d5c77b8081be3d13c336715f798a1,table,8
oaci/reports/c58_tables/fano_packing_summary.csv,445,70578f349cba8f47dbd9577697f25021eaa191a3e241e8d4c0f386a2848bd02e,table,3
oaci/reports/c58_tables/finite_population_bound_summary.csv,3014,0724a268023576d92ec0ecb58b4c7da01f86ec84788aca653192cd2f2eb8abba,table,10
oaci/reports/c58_tables/forbidden_claim_scan.csv,821,e1e88ac72390e98731cb8701e3e9909b039e3a06c7a03974db8f2c3025525f4a,table,13
oaci/reports/c58_tables/lecam_witness_summary.csv,719,db4798f0cdc590c0a0b0ceee3019f67e1128a3c0899ac81047b870130fc19a04,table,3
oaci/reports/c58_tables/markov_boundary_candidate_ledger.csv,347,6b937d7e79060a54fe3df665f3a4e2826eb0acae4cbf125ff39020a71fa544e2,table,5
oaci/reports/c58_tables/missing_instrumentation_ledger.csv,590,f171894975fc7429910fa09d956b26e4855c28b7a1f463d26627fe025cb8c3d5,table,5
oaci/reports/c58_tables/mutual_information_proxy_summary.csv,522,8201f3f4e6fa8a2f6127c6d7d3179394c0b3e298d3aa2ca8f431b43307d53495,table,4
oaci/reports/c58_tables/packing_cell_ledger.csv,308,31bb9ffc3fc84e79e5b4210fc00c1050cb028826ba3e888e66a25af15430b623,table,4
oaci/reports/c58_tables/packing_null_calibration.csv,340,0b8c15ddcb607856efdbffd1585843393641b22b09517063168a2bd4cc969adf,table,3
oaci/reports/c58_tables/partition_bayes_error_by_information_class.csv,1668,ce17267e94bf02f06b3f77c1564f384b8c5a2cffb07a8d560288e02bdef5fdec,table,10
oaci/reports/c58_tables/red_team_failure_ledger.csv,1181,b9300d6170c79b064eff68db6cc4e6b2e0157459d21da1486d4cc34a3d98c9ce,table,12
oaci/reports/c58_tables/regret_to_endpoint_oracle.csv,1870,0be8af4f111cd2a9956e0b9e0da31c591f2f5b5100ce72788a39215f80cd80d3,table,10
oaci/reports/c58_tables/schema_validation_summary.csv,1275,4218b23ed9e7ee882179f50e712139faa88b83a31d074d41aaa5463d855cfa37,table,31
oaci/reports/c58_tables/selector_measurability_contract.csv,1169,8ebb3d0d791b87e3b8ee45aa1d0d0330d56b29262224ef700c4011b7e636f5dc,table,8
oaci/reports/c58_tables/sigma_field_ladder.csv,1421,0c8959e0f49adaefc4774ddba42d426d7b8194414b246db3564a184db60e42b8,table,8
oaci/reports/c58_tables/source_equivalent_target_divergent_pairs.csv,757,54bdc779920d90fe336dc3c1cf9f24d6e15523fdffe8163134b776c590e713b4,table,4
oaci/reports/c58_tables/source_escape_hatch_attack_summary.csv,778,65c8848e4a8a910b1fb6a7813c96e388daf7c2f38f14a1984cdaa170c2c10784,table,6
oaci/reports/c58_tables/subagent_audit_manifest.csv,964,1e33e3f262fb1a9b682cbd27a48b14f5196c7c38e9d2f2ea96fc94669c2b3bdd,table,10
oaci/reports/c58_tables/synthetic_simulation_summary.csv,519,b03fdf1eb532b4d1ef54e5a1f4bca9e14e989e68ed5bf3c087f5fd9af167a5a0,table,5
oaci/reports/c58_tables/test_command_manifest.csv,522,be9e776067b09629f98615bd7dc799ba79fa70d8944d41405defabfd8ceb4c47,table,4
oaci/reports/c58_tables/training_gate_decision_table.csv,511,abe51b0147b14c422f4e8b1a030c3e909a730b7a734178f383a2ee8fec946e8e,table,5
oaci/reports/c58_tables/two_point_bound_candidates.csv,655,cd343e88adf8aa2e37ee62d3f449c6fc13d4c230559498a63092c85be59f9089,table,3
oaci/reports/c58_tables/utility_and_loss_definitions.csv,1080,72bbe9cfb06095e2bd2a10256ec9401df9cd75978cf1fb8d8603e9725c93a163,table,6
oaci/reports/c58_training_gate/atom_trace_schema.md,333,f618d75305bd7cc110ceb44a2c86848784983c4636121e44d47940a6c1643c2a,report,
oaci/reports/c58_training_gate/instrumented_training_gate_decision.md,518,cf5e37feaf4a9c775fca00cd2e6d0f19bf24789cbe1efea748390dff64a423be,report,
