path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C59_ARTIFACT_SUFFICIENCY_AUDIT.md,279,a1c3d3cd8e50b33fdcf940b1f1d1334ef43f558b5fcfdf16650777fd96698e63,report,
oaci/reports/C59_CONDITIONAL_SUFFICIENCY_BOUNDARY.md,225,e984e7f6fa944e40c7ac9d205a739831b106c98d78ab03d64bc1695ea87109a5,report,
oaci/reports/C59_FANO_ASSOUAD_ATTEMPT.md,227,a2d5a39d7db0bf0924016738e9a5f078986e64589362904338d1a1ab98f64b97,report,
oaci/reports/C59_FORMAL_LOWER_BOUND_THEORY_FACTORY.json,3075,33e3472f6e34953958acfdc999c5e9e2348e29b41a759ce69ba59ee407e9511a,summary_json,
oaci/reports/C59_FORMAL_LOWER_BOUND_THEORY_FACTORY.md,1921,012cd019705d0684c874b39d2daca42b0d9b7782d1181a49669c9da61dbbd3fe,report,
oaci/reports/C59_FORMAL_SPEC.md,910,5df9aaaa9ad3c02821244d6532e9473d2d593eb53341bf0917303b396ed752d8,report,
oaci/reports/C59_INSTRUMENTED_EEG_BLUEPRINT.md,263,a2eda026713204711d0cdbaec440d0d322cca4d439faec154873d52ef4a4513b,report,
oaci/reports/C59_LECAM_WITNESS_ATTEMPT.md,230,671f7475429ad8222654f1c6f0a442b2534acc5a1114d03b19229ee96d629294,report,
oaci/reports/C59_RANK_GAUGE_THEOREM_MODEL.md,573,6f973a4762e4d5b4f993ab76df1a2fe7734d5a15580af2c067b6bf97e0fe8fc2,report,
oaci/reports/C59_RED_TEAM_VERIFICATION.md,1009,34d61571523272300c30ee62dee99a3f9ec42d64c5167c9b25a08c0eae6e9845,report,
oaci/reports/C59_REGISTERED_PARTITION_BOUND.md,705,4a0feea2e106c3db7ffc9a2e489e565e18253c2915aabcc3e102fd30f0fa04a7,report,
oaci/reports/C59_SOURCE_ESCAPE_HATCH_ADVERSARY.md,192,b81e721063f7442750cf8d860f1ca029ed7b7aeb6be5acb2aff21b8db256ce74,report,
oaci/reports/c59_tables/assouad_cube_attempts.csv,259,27bd870ef7f77015ae9801ff4da8d6220576288e7239642de937ad29784f23ed,table,3
oaci/reports/c59_tables/conditional_entropy_ladder.csv,566,047df72c7afff46502e860f0417569fb9c959a0d979e7a5c427e3647d9ef219a,table,5
oaci/reports/c59_tables/conditional_mi_diagnostics.csv,392,0682ab5421d36ce85ed6ddf633f723214b0d53d0af235fc9699eef9aebb6a1b2,table,5
oaci/reports/c59_tables/fano_failure_reasons.csv,265,d2159aaafc0566b8983287e025b74fa9082f3869838c46a0e6d2ec67275501c1,table,4
oaci/reports/c59_tables/fano_packing_summary.csv,293,391aa6eb942a33b35ade79e623d49b891eb896af1a4093792af7211546445f78,table,3
oaci/reports/c59_tables/forbidden_claim_scan.csv,644,b44e7036be1488ef27f3f9cca1e4449b949bb4fb8397c8f970425b519bfc5466,table,14
oaci/reports/c59_tables/formal_object_spec.csv,1601,d9e1497686549ff675d0612718d390234a094530c7239e8f383d2a4acbc3a1de,table,12
oaci/reports/c59_tables/information_sigma_field_ladder.csv,857,d2df108d129948dfb26b9815ce59deb35ed6e51c0db0e5ca5b7a165d05fad1e9,table,8
oaci/reports/c59_tables/lecam_bound_candidates.csv,571,0d38ce17a11f697fc2dae9b1733c6a2a64106fe8e278a44cad5c04bee73480e1,table,3
oaci/reports/c59_tables/lecam_failure_reasons.csv,259,e64f59ef8f865275fb2df26d38d43688b541b291553dce6b741ed89da2c17dac,table,4
oaci/reports/c59_tables/lecam_witness_candidates.csv,364,506d2f87f98be12216a153e2bdff396998a770de4c5e1add2bc6c0f38aa83e4d,table,3
oaci/reports/c59_tables/markov_boundary_candidate_summary.csv,480,703322d01956e09842af74c445f782d7608989055d7046e2eb2fedff775e06fc,table,5
oaci/reports/c59_tables/missing_data_for_atom_trace.csv,358,0fc02d5210f6a9636ab48506c00289391312ef9e0e355fea530bcf8fa2788ecd,table,5
oaci/reports/c59_tables/missing_data_for_split_label.csv,320,fda76c44aee0b2f1e10f3b2ae67039edf6cd0e5f3010b3644ba3a8750e77f920,table,5
oaci/reports/c59_tables/missing_data_for_theory.csv,370,8ead2cec6548909776acc24b20d07a14fde23b0b74ae13036e9a75f4a29bf1af,table,5
oaci/reports/c59_tables/partition_function_class_limits.csv,767,f6f99bacac1669577a9b906421786c4e6a8b95e9c4f8b7ff6ce164d22ff25aa4,table,5
oaci/reports/c59_tables/rank_gauge_bound_grid.csv,939,3be299d8c6afc9040a7da0c10202320e16fc411c47568245146753ad619a55f8,table,7
oaci/reports/c59_tables/rank_gauge_empirical_constant_map.csv,696,48ad106409e2be2b524760bf02962e2afa1e34ecd9c658df3dcb4820902a25a2,table,8
oaci/reports/c59_tables/rank_gauge_theorem_assumptions.csv,755,a46795e06254cf4592350245b54906e5d601120b05e463cccafae1218bcba5d2,table,6
oaci/reports/c59_tables/red_team_failure_ledger.csv,882,edf14e299397bc8c7319d365ed9ca4b8015d85baea99ab2ba7d1c28bc6ec0331,table,11
oaci/reports/c59_tables/registered_partition_bound_constants.csv,2367,cf97cb307777bd7afeb688b87ac8d98e9d4489098f6337f9079507d299ed7f56,table,10
oaci/reports/c59_tables/schema_validation_summary.csv,1144,51e6b16c95c467c7fe34575effc8737fdb14891857c97649032e9952472279ab,table,30
oaci/reports/c59_tables/source_adversary_candidates.csv,322,d6e8f6ee443fedf93a4d5ab21526cbeb5b43df38495efd470f5275dceac696e0,table,6
oaci/reports/c59_tables/source_adversary_red_team.csv,340,516de258203d16fb5df3c118fe1d2055496495411098ce8e723438e800d38754,table,4
oaci/reports/c59_tables/source_adversary_results.csv,502,8596424a91c60015976345a83f3b3c4fad231a1a7f809a15f5fc5fecfba5d1e4,table,6
oaci/reports/c59_tables/subagent_audit_manifest.csv,698,5b8ba907982c02b010125e40c91cc18fd476e65af83a05da0b463f58f2e1e64b,table,10
oaci/reports/c59_tables/test_command_manifest.csv,543,c163f052e4d0615ac2725f77d0439c7b7b8be94e2698e7c95994791fc2b8e42d,table,4
oaci/reports/c59_tables/training_authorization_gate.csv,244,3ba2efd1aa3126a16c07463c94ed99c43e977342941587ce37ab1db187710e19,table,5
oaci/reports/c59_tables/training_campaign_options.csv,1442,b30ad3e847070627b93c76abd0dc0357a799a0dbef1ad7a6c1285ca8b437378c,table,6
oaci/reports/c59_tables/training_instrumentation_schema.csv,612,652afc260d92c3896233341a70fbe5a75d774898bd6c8fb209e671a2ee599ea1,table,9
