path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C72_MEASUREMENT_CONTROL_GAP.json,5952,a9785ee5d4ee1dfddd29c3629ca13d50124198023739beae3ceb3fe71530a4c5,report,
oaci/reports/C72_MEASUREMENT_CONTROL_GAP.md,4737,9ad764bde767d4068928b741cf37f28d373c805380c03162af3db8ff414ba8ef,report,
oaci/reports/C72_MEASUREMENT_CONTROL_GAP_PROTOCOL.json,10962,72ef3a350ce8eea8eacb84688f81b012936d5b03c9c734b787407148178c94aa,protocol,
oaci/reports/C72_MEASUREMENT_CONTROL_GAP_PROTOCOL.sha256,65,e6d97e46d503aa8f2c41d732ed1496de335840c9c568c01e390a7afec93c9f4a,protocol,
oaci/reports/C72_RED_TEAM_VERIFICATION.md,2004,e23e1f5ca6d92acf3738d3ebd5bc28f4b25dda5890052b1cfcb429cda38dfcc7,report,
oaci/reports/C72_THEORY_NOTE.md,2800,53d96a41886ee178498d9dfc69259c6b347d144c680c4070429d126924496a15,report,
oaci/reports/c72_tables/c71_authorization_provenance.csv,269,35c4dea152f99c40eba863bfec1a8d5bb647930f5970012a427dac85b2ae2a0e,table,3
oaci/reports/c72_tables/c71_cache_identity_replay.csv,549,8d86c0d7d8a64b7ffde38c1820eb8be2c1b686e3dc4d7fab397c95fda6962f9e,table,2
oaci/reports/c72_tables/c71_physical_view_replay.csv,921,d94f3adeeda4351a61e9581319f0e46f3b7720b3b8019cc0b6716921b4cba0b5,table,5
oaci/reports/c72_tables/c71_protocol_hash_replay.csv,484,d0c9ac257be0e9dcfd641360f6cf6f4accdcf0a8eebe4c4ce1be400b19912882,table,3
oaci/reports/c72_tables/candidate_field_size_summary.csv,10132,ae6e9dd3a50e1440c701e0557a696b593120b9718aed6f50ca372409d7c5d0d8,table,126
oaci/reports/c72_tables/class_conditioned_intervention_summary.csv,5271,3da1eff138819b88ee673250612440145f83097960c3d99736a1c10d396a0037,table,36
oaci/reports/c72_tables/common_vs_candidate_specific_intervention.csv,1114,6e78ede0efa628b17ffc311bae4e045cf05ce2e9f484eaca18f1abf65edd82af,table,5
oaci/reports/c72_tables/conditional_observability_secondary.csv,757,d4ab10f671c73048a8c158cd714b9666dd56a7d42c635655066a4caf08ade1e0,table,4
oaci/reports/c72_tables/decomposition_by_target.csv,762,d1439c96790a4c187b0b7b87cc09fd3f034bd9206d24e6f8b99200679876f087,table,9
oaci/reports/c72_tables/decomposition_by_trajectory.csv,5544,a4249dad69fe0cac4f6d57611b6446fd6bf41399a8f101156d6070d66bb24278,table,54
oaci/reports/c72_tables/decomposition_order_sensitivity.csv,23786,eee160233feacfab401fe34d415041c943b3dfd344f2ca38461f63e643d5ca27,table,288
oaci/reports/c72_tables/empirical_vs_bound_top1.csv,5563,bb59586542eb4b645a998fdf797650dc28301920d441ee47af738c26602c87bf,table,108
oaci/reports/c72_tables/extreme_order_penalty_summary.csv,823,6dff306eeaf5b243709309b18983ff7cd682a88c2d9bff05007fb14585b7bf36,table,7
oaci/reports/c72_tables/failure_reason_ledger.csv,769,e399592efe1bab909b9d1b28b7187d9974c89918cf40497cc3f57ede23e10af9,table,8
oaci/reports/c72_tables/feature_availability_ledger.csv,568,6b77e8012fc12e8d4c7f37a71f678303ce7ff13e93772361de17acd9e47ef7e8,table,6
oaci/reports/c72_tables/finite_label_noise_summary.csv,18754,3a6a38c929dd92616da3c1b6058fa38227b12872a1c91bad960b24a8c9348c65,table,108
oaci/reports/c72_tables/finite_population_best_arm_bound.csv,9991,e6e833c394ffc2a387432b0bee4d5ab37dadb4d4f1d2145a441bcd928c5aead9,table,108
oaci/reports/c72_tables/forbidden_claim_scan.csv,587,34a34e3cd92759af2ec20a8a7efed08f9235f0a365aa22f55f0690e96151ae5d,table,12
oaci/reports/c72_tables/hierarchical_inference_summary.csv,20543,f060ce36b46a8b8289a0362d445df042d506d5a569d46e53ee643a2861a5b6e1,table,201
oaci/reports/c72_tables/intervention_availability_ledger.csv,550,7e867b419174a9fe8cb80eda75944dd56cf0c3f11ce899c73b0aa603bbac3e0d,table,8
oaci/reports/c72_tables/intervention_calibration.csv,5805,dd6d2eb5a106a2287c766f093459c400d8cbf108291145153b803ab60a61f7ab,table,35
oaci/reports/c72_tables/intervention_identity.csv,277,cb089f61702f2b9424356f8fa141d48c56cad36ddab02bba94508ee9dee62d9b,table,2
oaci/reports/c72_tables/intervention_inventory.csv,594,5631e87a647d73fa1c408d11b201bb09f78ae679e89858a93af36daa84e7031a,table,8
oaci/reports/c72_tables/logit_shift_rank_flip_summary.csv,2081,8e19d5edc1059352900bbdd8ad3a00d629b3bf4e63de89aa359b42f873b4625b,table,20
oaci/reports/c72_tables/measurement_control_gap_decomposition.csv,1961,cf76b48d1faf0f3c136f67d4d95bb9ddc10c923ef4d4905358cb19bec0c45bd0,table,12
oaci/reports/c72_tables/multi_candidate_rank_gauge_bound.csv,13825,36d58550ad6bd07950cfc2d8bfdfe0373634c17542b8768e8e2e313279acf0a7,table,54
oaci/reports/c72_tables/oracle_intervention_ceiling.csv,1668,c07bda42184f039ee8c0014503597b3b40e69c1a1e3e7ae5a57b489eb722282b,table,9
oaci/reports/c72_tables/pairwise_margin_ledger.csv,12920820,d96ef0651933805f047a0e1323ef46f41f95660dfcdb4dffde03d4121c9c2e3c,table,74636
oaci/reports/c72_tables/primary_hypothesis_summary.csv,557,738e30f22f3a0776b69bcf1e3bf4a886ec7cd1b77bd2b5a36f6659df95532e1a,table,6
oaci/reports/c72_tables/protocol_timing.csv,393,77e1be8caf9e388fec6164ca5fb915d9ad77f85335d3c8360be8bdb1a2fd7cf9,table,2
oaci/reports/c72_tables/red_team_failure_ledger.csv,1691,b8d988babe7ea271a7180c56585873b5e61365216a4344a550d0f2ae417bd5cb,table,23
oaci/reports/c72_tables/residual_gauge_by_target.csv,2231,8348ab7618e3c11c46824e53f6b1198a74d54f34603e1ae9c49c33832f02bd45,table,18
oaci/reports/c72_tables/residual_gauge_summary.csv,421,31d6aaf37502388fbe2d8cd1becedaf7e79394021bf90adad81f967707952d5b,table,2
oaci/reports/c72_tables/risk_register.csv,3892,90cbd0a81d3a4864dc749821164c0e9541d392963d7c95d8435ca89ad9608b62,table,17
oaci/reports/c72_tables/schema_validation_summary.csv,1694,06e65f79fe60504c3917178167db3220a80a89882944c84ae9dd60cec8c4be22,table,43
oaci/reports/c72_tables/synthetic_false_positive_control.csv,5157,269736a601e85dc523dd85e8525f4ab9574769f80f69f98b4f0b125fa429c76b,table,72
oaci/reports/c72_tables/synthetic_intervention_calibration.csv,126901,584c28ffca82e777f6a74bc6b84aa72793ddd347e18d5e8562824314564e8a05,table,2592
oaci/reports/c72_tables/synthetic_phase_diagram.csv,367027,e0c9d0132a52709fdf502f8e3def928644805b913fc858354f083fceb381300e,table,2592
oaci/reports/c72_tables/test_command_manifest.csv,547,44c66228cc9a00dacca42262db944035e238b1a8ecd5abe3d48d310d7972f35a,table,4
oaci/reports/c72_tables/top1_difficulty_by_candidate_count.csv,1600,67ff3f1c2cf18cc499cfd5c465d6964ae0556e455c1d358a14cdd5dec19c2562,table,17
oaci/reports/c72_tables/top_margin_geometry.csv,29263,b644889b8ec113d7deaf0f6b2c5b956f9c4c64b704e2142e8f1942be7ae2d234,table,126
oaci/reports/c72_tables/topk_difficulty_curve.csv,38699,9efe0c8928721c364620946aea29fed1ab455425f8818960125d14a521b42515,table,504
oaci/reports/c72_tables/utility_mismatch_summary.csv,10222,e00f5588f7b0798011e24e3deb27329ff823c75a1f875cc8e0b493e02ea44140,table,90
