path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C62_CONDITIONAL_DIVERGENCE_ESTIMATOR_STRESS.json,3069,6cf2918e28177eb548c9547042f4d932d91e836c82832f128579fc247afc267d,summary_json,
oaci/reports/C62_CONDITIONAL_DIVERGENCE_ESTIMATOR_STRESS.md,2519,ce1f5c4cd62473fb835ab1320e6207f5771611e65439427e03ea893b6445ad27,report,
oaci/reports/C62_ESTIMATOR_STRESS_NOTES.md,340,ae59eaa9deb547fe20468bf984c3d0a2850dbc52daf33333e4e8e984980ba9b2,report,
oaci/reports/C62_INSTRUMENTATION_GATE.md,294,f4c9f9cbc2a19e842f4c7d2d8ab07f2058ebab5087f2a574aecfee30c43f6f51,report,
oaci/reports/C62_RED_TEAM_VERIFICATION.md,1271,239805f08960201533a1d457cac29b7c2ee78436f6c408b315f64faff6310ad2,report,
oaci/reports/c62_tables/artifact_feasibility_audit.csv,1102,b969ff6ffb77ca163cfc1cd163e8a3929aacef164fd8ce1776dff8804724679b,table,10
oaci/reports/c62_tables/c61_identity_replay.csv,1156,860314c496b1c19368f59dff12b97c6e40e37b6f914aedd031e4d743dc7ad24a,table,6
oaci/reports/c62_tables/estimator_agreement_ladder.csv,1427,9eebb8a601bb27e5870f5d855dcf04e41bcead81374e901c30e7ba64a91a28ab,table,6
oaci/reports/c62_tables/estimator_inventory.csv,734,88e3f674c5b62832c6406498e1016543c17e0f59911c094fc8b7900ecf83cdec,table,8
oaci/reports/c62_tables/forbidden_claim_scan.csv,686,29a66d62c9184ec73add842f27715dbfb1774ebe9aedc49a821b56b7680618ef,table,21
oaci/reports/c62_tables/instrumentation_gate.csv,1053,51541000cfb245b5cf057f474386c9945a70072a5d6d0eda9c3e833c77e32df8,table,7
oaci/reports/c62_tables/kernel_proxy_feasibility.csv,1053,fdcc025ae705e78fe5aa6ff56580c65e76b08540544480772eed3239ad0fab96,table,7
oaci/reports/c62_tables/null_calibration_summary.csv,995,a90b8a9552f8992d1f06543d0b7197eb7abe63235fc30a16b4dac7952c2a9c8f,table,6
oaci/reports/c62_tables/partition_cod_sensitivity.csv,7251,d96405ab644f25942f0dbabaac1f6e6ebe159eb55853d75d7bb45ea1e58eb35b,table,45
oaci/reports/c62_tables/red_team_failure_ledger.csv,1126,088910ab94eb3bc4b1d9a551fbcb98416013ba717ecd9b931e67ff4fdf576f29,table,13
oaci/reports/c62_tables/schema_validation_summary.csv,581,0e15091f643e9d8be6d9ab1dc3445a2af9598960a6ee5fc0061806ae2e87b463,table,15
oaci/reports/c62_tables/screening_off_summary.csv,745,da79f829086f7d0901c4ac02a830ee9e1ee048a39c554c18e982fd5d1675f4f4,table,5
oaci/reports/c62_tables/source_observable_adversary_summary.csv,696,d61d6c5ef8815b9a2791a6c548b0a45034847cdd3d40ecbbc5757381b3d49fc1,table,5
oaci/reports/c62_tables/synthetic_rank_gauge_estimator_grid.csv,1461,a9c8191a7a303facacc140a929e6b468cf9cb5779db8e0d6ec2323dc930bff67,table,11
oaci/reports/c62_tables/test_command_manifest.csv,856,9bb934afa1aaa89d101c4c574eae4006dca33e31c45d9cf048514c96286d5d8f,table,4
