path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C60_EMPIRICAL_THEORY_BRIDGE.md,337,2cf2ce2340962d347e77bc8601a8d2c41409959d75e0c1f75f82031f18349a1c,report,
oaci/reports/C60_INSTRUMENTATION_BLUEPRINT.md,376,e9c02d6bb4606b265bb91f69c18b37ac22a299ff3d11d97f75a20366bf8c28c8,report,
oaci/reports/C60_PROOF_STRESS_AUDIT.md,492,cb5eb97edf26826a772c52f87b8d6efe446550b8b298821f69c9f9257a3dd0e6,report,
oaci/reports/C60_RANK_GAUGE_PROOF_STRESS_EMPIRICAL_BRIDGE.json,3493,76b395a6ef54230692d81b5b663862262aa3eae1456fc217d34bce9b6f4f4497,summary_json,
oaci/reports/C60_RANK_GAUGE_PROOF_STRESS_EMPIRICAL_BRIDGE.md,2021,d6cdf0d249698f030c7426f291b1b49bb452fb7851eae17222cb21d7f1f9d3c8,report,
oaci/reports/C60_RED_TEAM_VERIFICATION.md,1397,bdb7a57b763e586db90148212d411232aa150f041c66e33be36789a8392c3fb6,report,
oaci/reports/C60_SOURCE_ADVERSARY_AND_LOWER_BOUND_REPAIR.md,245,b117bebb6d10d739a14dc11397059045ecea56f5ce58cb38d113eb982af134ae,report,
oaci/reports/c60_tables/assumption_gap_ledger.csv,614,17c3f4a60a54cfeb1aae664c06a67895a11903996f2d3c921abe22ef806f93af,table,7
oaci/reports/c60_tables/assumption_support_scores.csv,794,37ad7208ef17bd4fe2b4843922e36ed05a48ae0368173c3348e6614605fbdc0a,table,8
oaci/reports/c60_tables/conditional_sufficiency_summary.csv,802,6d88baeb790f9a0e9ab1ce7338a8f9a4087da96e1984c547dacabe4055284eb8,table,6
oaci/reports/c60_tables/coverage_abstention_bound_summary.csv,340,6cae295a29ce8b1284a6440e12d37d6eea04852c03999e05a7858ebfbc457191,table,4
oaci/reports/c60_tables/fano_packing_repair_summary.csv,444,e4c3a85b5a13c0674ef5222b22bc344f83d191bfc723100aacbd998dfa127d38,table,4
oaci/reports/c60_tables/forbidden_claim_scan.csv,649,0e35b15dc83aa0bd328745bdaef7e3f15b0d86f045d1f80b9688a82ea2433c6d,table,19
oaci/reports/c60_tables/gauge_tail_bound_curve.csv,954,804869a0b0a133bdc7db202ea8653f9e90890b55511eb997351e23770a623677,table,8
oaci/reports/c60_tables/gauge_tail_empirical_summary.csv,500,99bfa559a046fded8534fb847a8ce61f85b8456616ca059f958c71592ec41fec,table,6
oaci/reports/c60_tables/information_ladder_formal_status.csv,738,7633b2f7712d11f21432379e9d11353992f851fb2b979d5b6c76f2e4ef25de3f,table,9
oaci/reports/c60_tables/instrumentation_blueprint_v2.csv,1632,2f8ef9b46eed2a19ff8ba4a58ff78463e6d81243103b9a6660fbb4d0eecd4a30,table,7
oaci/reports/c60_tables/lecam_witness_repair_summary.csv,525,99f4e48c70c672ebdb29a25ec706d7fd38b83a94aeded8fe485c2e84956266e4,table,4
oaci/reports/c60_tables/lower_bound_failure_reason_ledger.csv,452,2c4982865a3c385b90ef86e0167673f08d7ade1f8158f8c07a0248a6ae430a64,table,7
oaci/reports/c60_tables/markov_boundary_probe_summary.csv,465,68b474c85918556a501b70e446c78f39fbd486e2600fc3e67636a031b67d2f1b,table,6
oaci/reports/c60_tables/missing_data_to_theorem_gap.csv,540,b86b00b92e829cc6798336c015c129657b55a13d5988cb9f0124c4e5edce3b10,table,8
oaci/reports/c60_tables/partition_bound_provenance.csv,799,46afa1d4257d0a1354aebabbd1984ab913ce489f0f16211e2a7c0266a430d25a,table,5
oaci/reports/c60_tables/proof_audit_checklist.csv,1726,9bc91e3e1109e1531c086c57ff10897c2f64eda2ad96087f806d50903d1d354d,table,12
oaci/reports/c60_tables/proof_repair_log.csv,1048,9a9d893195c5ebce0a5b8fb06937623b0eb5d40ce3907a53ea52771d177eec8f,table,6
oaci/reports/c60_tables/rank_gauge_theorem_variants.csv,1694,eee056e44d7b78dd3542baee584fcd8ab71a934b487953ea402fe09742c51c9d,table,9
oaci/reports/c60_tables/rank_margin_gauge_scale_summary.csv,769,b62a9ecdd011efea3c8762b71e0b0f89fdc8d0aa92339f5af109fd4032d88b3b,table,6
oaci/reports/c60_tables/red_team_failure_ledger.csv,1230,7f96f38aba2f32aca24bbe3d89f9e330fe88e6dcbe4e67f759b0b2270e242700,table,16
oaci/reports/c60_tables/registered_partition_bound_extensions.csv,1308,4f628333fffe3497dfb34fd1d492a4c1206cfeecf27f7633d356f857784d41ad,table,7
oaci/reports/c60_tables/schema_validation_summary.csv,1287,7ebd829232b619061c7b2da046d5967ab9b38b7b14f1fb4d93a7a66a636ab0e6,table,32
oaci/reports/c60_tables/source_error_vs_gauge_tail_ledger.csv,968,d83c0578eb7e90ec5534a4d1b9e2f541f0a1f8ad982151d708ef65b3fb2679d3,table,7
oaci/reports/c60_tables/source_escape_hatch_red_team.csv,445,0c5eb3999af75418f763fa68f0ea5f69b013c930e24a1b80583b1c2bd9badb79,table,5
oaci/reports/c60_tables/source_observable_adversary_results.csv,958,9b594044390b79cdd2b44e0e7f2074c7d0a31d93959b7106019fd29b4234032b,table,8
oaci/reports/c60_tables/source_observable_availability_ledger.csv,437,4edf9710053ab7fd6342eb555fc36ef6d5a548167ccd4f0ff9d0abc3b339f544,table,8
oaci/reports/c60_tables/subagent_audit_manifest.csv,695,6bab9987991bfec2086b5242816a50c8d23d69116ff5a3b70b675beb3685f369,table,10
oaci/reports/c60_tables/test_command_manifest.csv,564,978d93e1fd00db10d0c545f017de42401b17ff585ad69bb120ce85d0c46923f6,table,4
oaci/reports/c60_tables/theorem_assumption_inventory.csv,1742,257fc02a47b318c57911619e651b906e433ea539817ccfc89de42ac6f1d35518,table,10
oaci/reports/c60_tables/theorem_stress_failure_modes.csv,829,1364cb6fbad17c6e6b1ed965c461ded0fe56dea458f25e8e0794a0fbfe67c513,table,9
oaci/reports/c60_tables/theorem_to_eeg_assumption_map.csv,1011,79644d0e9510b1e8139cb051c93b3dc1782da1174ed01355deab8d59375effdd,table,8
oaci/reports/c60_tables/training_gate_decision_matrix.csv,1050,953c761a6ad77124eb4b7214ce676d192514692bdb3d30c5b3ae4134c03d92d8,table,13
