path,size_bytes,sha256,artifact_class,row_count
oaci/reports/C57_LITERATURE_ALIGNMENT.md,1276,630e9cddb64e0e186043d9907c61df0d23e4706b3ef258ed4a7b346ae83d21bc,report,
oaci/reports/C57_MANUSCRIPT_SCAFFOLD_CLAIM_CONTRACT.json,1986,d7b158d24b08ac80289e3f4a6f7eacb8fc91909c063625759c92a500b9dd63e8,summary_json,
oaci/reports/C57_MANUSCRIPT_SCAFFOLD_CLAIM_CONTRACT.md,3354,6e38f64660c6fd0d9dca9bdd5d8614d12d2f01997cc8571320798ae34c2a2a17,report,
oaci/reports/C57_PROVENANCE_AUDIT.md,437,56c2d29bc6022da440d7462e6eaf0bcda14169ab72c73a03433f68df5ca2e542,report,
oaci/reports/C57_RED_TEAM_VERIFICATION.md,1144,204bcc0364caaa212a99d45218c037a6694bf1a32bfc6a20b91a3859dd213dc2,report,
oaci/reports/C57_REVIEWER_QA_DOSSIER.md,3017,d4383771dfecc78a3175c0d692360123e7399438ee9080e069e1b7e287f596ab,report,
oaci/reports/c57_manuscript_scaffold/figure_plan.md,4898,4333c96d4dcdf1d33bdef4085aa1125e5d7461e84e08e0b50d71f649ae464625,report,
oaci/reports/c57_manuscript_scaffold/information_boundary_formalism.md,1473,c1afad33c63a79232ca43e1d0c5faabb774d604766af7b4a0f6a277c7f0ee723,report,
oaci/reports/c57_manuscript_scaffold/manuscript_outline.md,1294,11b86dd5ac7bd1292652264157664e0fb8972e24fc9946d2af4dc6267b797605,report,
oaci/reports/c57_manuscript_scaffold/section_claims.md,2464,cd29a82c85f2a2aede29f223f5d8172d8a0933a34711112156fb8d046e1a753e,report,
oaci/reports/c57_manuscript_scaffold/terminology_contract.md,1725,c19193a3c2090509d2040b0e7d4a415c577e033a1d8ea3aa73ef2dda5e4eafe4,report,
oaci/reports/c57_manuscript_scaffold/title_abstract_candidates.md,969,7234836d1fa3e356d5303975f6615b52fec2bf5972c865de49ca3cca79a81f88,report,
oaci/reports/c57_tables/bayes_ceiling_vs_action_rule.csv,605,55a1b4ccc2a6fa33ed888ed04bd60bf478d61ac81e709655cee6e6985fdd5fb8,table,5
oaci/reports/c57_tables/claim_contract.csv,3495,040e257b066dad68cee5639c555e6c6b45a1b750d29f666bff7d4f1200127e43,table,16
oaci/reports/c57_tables/claim_strength_ladder.csv,625,618d98ce4bd519170948167c4462c4d3f7605b0692888aee21280f8185c796b2,table,7
oaci/reports/c57_tables/claim_to_literature_map.csv,372,4c3b03df68eb2b21c02de235d3271ecae80243eb8bd4310f3cde55efb3dfab61,table,6
oaci/reports/c57_tables/contribution_map.csv,528,2f4d18c6045332c07c69f6f67b44efa438b7baf51ac9bbf64692d4f29b65cb50,table,4
oaci/reports/c57_tables/figure_evidence_map.csv,3962,69e608f5ffd819e20b3a300146f718f99496bfb2ba77ebd273ba448491a55dba,table,14
oaci/reports/c57_tables/forbidden_claim_boundary.csv,1201,3c0e0de44f5b9ecf89e55b8814944a58627889c1531a3b308ff46a57f397f16c,table,9
oaci/reports/c57_tables/forbidden_claim_scan.csv,929,52036bc7bf88ebaceb26d128629c631a3c116cc6aabeaa919f8b4aaedc939d47,table,12
oaci/reports/c57_tables/forbidden_literature_overclaims.csv,465,120492d33558114233213565fa466470a93f543552bb08a01962cb345168c2ca,table,5
oaci/reports/c57_tables/information_class_ladder.csv,1364,ef66b92beb52687b5952c70e12b303681f629823d803b458427b9d0055fd9f32,table,8
oaci/reports/c57_tables/key_number_provenance.csv,6975,913875e9a19fe72c875ef694f970e58afe915ee5b0a2542c1f83fdfd90afd266,table,43
oaci/reports/c57_tables/key_number_to_figure_map.csv,2230,300ac823b717dacdd4848e0549b0b6c12e14c903b7ae4eea4d88f3a95e56fa05,table,29
oaci/reports/c57_tables/literature_alignment_matrix.csv,1783,608436dfd812e83f0e9d1e2de4d74534d8d3e0ec31ed66076a893883dd36d5c7,table,6
oaci/reports/c57_tables/manuscript_section_map.csv,1201,20b8805ff2ea3c10f73c4a88a093bc2b2cdb84b93809577e66096c7108715f15,table,10
oaci/reports/c57_tables/missing_or_ambiguous_provenance.csv,30,34ea2554ad42423946cef23cdc77ebb5756bbf5868d1a15b3d5efd467dc5d0fc,table,0
oaci/reports/c57_tables/red_team_failure_ledger.csv,1017,9b6764aa4985945cfeecb1c772fcd657007cc02f59d9dde7667e2518ea603124,table,11
oaci/reports/c57_tables/remaining_caveats.csv,432,b41804d48fe96f43080e820bb86399e9222db91d346af455ac7fc1ce6b00917d,table,4
oaci/reports/c57_tables/reviewer_answer_evidence_map.csv,1070,09d4a3bdb5f2d796449ff5fe1c9b583fadc864c3639813fe1acf53e1f61c78c4,table,12
oaci/reports/c57_tables/reviewer_question_bank.csv,2761,8b5f972e185d4f104247bb705394ced16ae3876e31a2d53baa8be08049fe17f7,table,12
oaci/reports/c57_tables/schema_validation_summary.csv,864,eafafcce4f61bbe4dac2ec11fd317c3539889e70d458c056f78f5b755f9f9ae2,table,24
oaci/reports/c57_tables/subagent_audit_manifest.csv,819,e118ac2703e824a1a6cc8520182ad30097dbde9f1f2be7ddb2207fbf89e869ac,table,9
oaci/reports/c57_tables/taxonomy_crosswalk.csv,2032,24bd6d6e99ff20273c797f97764f4942c0a94e29c3633f026d1312c45699ae6d,table,7
oaci/reports/c57_tables/term_usage_guardrails.csv,339,ad5907f92d8459d4470affb7125f56d63f6f019a61d3d80b8d707d95aab252b5,table,5
oaci/reports/c57_tables/test_command_manifest.csv,550,9f715b09813037093e05bba57c6d3ce49fd1c14c89f0ed64079298834416feaa,table,4
